listing_id,borough,neighborhood,address,unit,zip,rent,net_effective_rent,gross_over_3000,no_fee,beds,baths,sqft,building_type,status,available_date,price_changed_at,latitude,longitude,bbl,bin,nearest_station,nearest_lines,nearest_dist_mi,nearest_walk_min,all_nearby_lines,hpd_total,hpd_open,hpd_open_class_c,hpd_rent_impairing_open,ecb_total,ecb_active,ecb_penalty_total,ecb_balance_due,dob_total,dob_open,source_url
5086362,manhattan,Central Harlem,40 West 126th Street,3R,10027,2895,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-15,2026-06-29T15:44:50.000Z,40.807584,-73.943442,1017230153,1089944,125 St,2|3,0.096,2,2|3|4|5|6,16,0,0,0,28,0,91450,0,23,0,https://streeteasy.com/building/40-west-126-street-new_york/3r
5086361,manhattan,Hudson Heights,175 Pinehurst Avenue,3B,10033,2749,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-06-29T15:44:33.000Z,40.853983,-73.937976,1021790201,1064352,181 St,A,0.078,2,A|1,48,0,0,0,3,0,3200,0,4,1,https://streeteasy.com/building/175-pinehurst-avenue-new_york/3b
5086269,manhattan,Hudson Heights,4489 Broadway,2DD,10040,2750,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-29,2026-06-29T14:29:10.000Z,40.858147,-73.932306,1021800633,1064477,190 St,A,0.056,1,A|1,315,275,63,22,31,15,5625,0,26,14,https://streeteasy.com/building/4489-broadway-new_york/2dd
5086256,manhattan,Fort George,350 Wadsworth Avenue,6A,10040,2790,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-29,2026-06-29T14:18:39.000Z,40.855811,-73.930914,1021700281,1089182,191 St,1,0.078,2,1|A,18,14,0,0,2,0,3300,0,2,0,https://streeteasy.com/building/the-heights-condos-ii/6a
5086254,manhattan,Yorkville,337 East 90th Street,3D,10128,2800,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-29,2026-06-29T14:09:50.000Z,40.779845,-73.947987,1015530021,1050182,96 St,Q,0.206,4,Q|4|5|6,0,0,0,0,1,0,480,0,1,0,https://streeteasy.com/building/337-east-90-street-new_york/3d
5086250,manhattan,Central Harlem,118 West 132nd Street,A3,10027,2525,2315,false,false,0,1,,RENTAL,ACTIVE,2026-06-29,2026-06-29T14:08:25.000Z,40.812452,-73.943325,1019160142,1058130,135 St,2|3,0.155,3,2|3|C|B,35,22,0,2,0,0,0,0,14,1,https://streeteasy.com/building/118-west-132-street-new_york/a3
5084704,manhattan,Hamilton Heights,617 West 145th Street,3,10031,2900,0,false,false,1,1,500,TWOFAMILY,ACTIVE,2026-07-01,2026-06-26T15:40:46.000Z,40.827044,-73.951289,1020920122,1062388,145 St,1,0.048,1,1|A|C|B|D,2,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/617-west-145-street-new_york/3
5086218,manhattan,Yorkville,233 East 89th Street,A1,10128,2695,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-29,2026-06-29T13:32:08.000Z,40.780201,-73.950721,1015350020,1048890,86 St,Q,0.166,3,Q|4|5|6,56,1,1,0,13,3,20310,0,9,0,https://streeteasy.com/building/233-east-89-street-new_york/a1
5086165,manhattan,South Harlem,139 West 123rd Street,1F,10027,2550,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-07-01T23:25:33.000Z,40.807335,-73.947902,1019080114,1057812,125 St,2|3,0.115,2,2|3|A|C|B|D,12,7,0,0,6,0,6050,0,4,0,https://streeteasy.com/building/139-west-123-street-new_york/1f
5065675,manhattan,East Harlem,101 East 116th Street,4F,10029,2750,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-06,2026-06-10T13:35:38.000Z,40.799417,-73.942732,1016440001,1052281,116 St,6,0.071,1,6|2|3,0,0,0,0,77,4,104679,29985,51,1,https://streeteasy.com/building/101-east-116-street-new_york/4f
5085480,manhattan,Hell's Kitchen,403 West 54th Street,4B,10019,2800,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-01,2026-06-27T03:02:34.000Z,40.766325,-73.987451,1010640025,1082426,59 St-Columbus Circle,1|A|C|B|D,0.216,4,1|A|C|B|D|E,133,107,2,6,0,0,0,0,3,0,https://streeteasy.com/building/403-west-54-street-new_york/4b
5086148,manhattan,Upper West Side,489 Columbus Avenue,5D,10024,2800,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-03,2026-06-29T10:23:58.000Z,40.784767,-73.973028,1011970064,1031246,86 St,C|B,0.179,4,C|B|1,115,34,7,1,5,0,2100,0,7,3,https://streeteasy.com/building/489-columbus-avenue-new_york/5d
5086119,manhattan,Hamilton Heights,423 West 144th Street,4F,10031,2875,0,false,false,1,1,,FOURFAMILY,ACTIVE,2026-08-01,2026-06-29T02:43:48.000Z,40.823892,-73.946032,1020500155,1061012,145 St,A|C|B|D,0.053,1,A|C|B|D|1,10,10,0,0,5,5,37500,37500,0,0,https://streeteasy.com/building/423-west-144-street-new_york/4f
5086059,manhattan,East Harlem,172 East 106th Street,3C,10029,2695,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-28,2026-06-28T21:48:46.000Z,40.79163,-73.945415,1016330041,1052007,103 St,6,0.153,3,6,30,2,0,0,13,9,46560,250,14,4,https://streeteasy.com/building/172-east-106-street-new_york/3c
5083614,manhattan,Morningside Heights,605 West 112th Street,3F,10025,3000,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-10,2026-06-25T16:05:58.000Z,40.805929,-73.966328,1018950012,1057335,Cathedral Pkwy (110 St),1,0.108,2,1,13,0,0,0,5,0,4125,0,28,2,https://streeteasy.com/building/605-west-112-street-new_york/3f
5086016,manhattan,Turtle Bay,142 East 49th Street,4D,10017,2975,0,false,false,0,1,,CO_OP,ACTIVE,2026-08-03,2026-06-28T19:49:08.000Z,40.755443,-73.972296,1013030046,1036231,Lexington Av/51-53 Sts,6|E|M,0.088,2,6|E|M|F|4|5|7|S,67,8,3,2,20,0,18080,2500,21,5,https://streeteasy.com/building/142-east-49-street-new_york/4d
5085964,manhattan,East Village,57 1st Avenue,4E,10003,2995,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-28,2026-06-28T17:09:11.000Z,40.72509,-73.987479,1004450033,1006179,2 Av,F,0.149,3,F|6|B|D|M,96,36,2,0,13,0,11500,-250,4,0,https://streeteasy.com/building/57-1-avenue-new_york/4e
5085960,manhattan,Central Harlem,2034 5th Avenue,4B,10035,2600,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-28,2026-06-28T16:58:37.000Z,40.806966,-73.942213,1017230137,1053530,125 St,2|3,0.17,3,2|3|4|5|6,100,98,18,10,1,0,500,0,11,0,https://streeteasy.com/building/2034-5-avenue-new_york/4b
5085723,manhattan,Upper West Side,140 West 75th Street,15,10023,2975,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-01,2026-06-27T18:16:25.000Z,40.779897,-73.979147,1011460052,1030086,72 St,1|2|3,0.15,3,1|2|3|C|B,38,34,4,1,0,0,0,0,4,0,https://streeteasy.com/building/140-west-75-street-new_york/15
5085780,manhattan,Hudson Heights,854 West 181st Street,4E,10033,2800,0,false,false,1,1,,CO_OP,ACTIVE,2026-08-01,2026-06-27T22:26:50.000Z,40.851082,-73.939927,1021770118,1064301,181 St,A,0.074,1,A|1,92,83,11,12,17,3,43025,34375,28,13,https://streeteasy.com/building/854-west-181-street-new_york/4e
5084867,manhattan,Washington Heights,514 West 170th Street,50,10032,2350,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-27T21:03:48.000Z,40.841452,-73.937324,1021260034,1063024,168 St-Washington Hts,1|A|C,0.094,2,1|A|C,16,2,0,0,3,1,1200,0,0,0,https://streeteasy.com/building/514-west-170-street-new_york/50
5085679,manhattan,Upper West Side,253 West 76th Street,33,10023,3000,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-01,2026-06-27T17:10:12.000Z,40.782365,-73.982,1011680104,1030874,79 St,1,0.132,3,1|2|3|C|B,81,3,1,0,3,2,5624,0,4,4,https://streeteasy.com/building/253-west-76-street-new_york/33
5085570,manhattan,Yorkville,1733 2nd Avenue,3D,10128,2695,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-27,2026-06-27T12:36:32.000Z,40.780265,-73.950335,1015350025,1048895,86 St,Q,0.176,4,Q|4|5|6,16,14,0,0,2,0,500,0,16,0,https://streeteasy.com/building/1733-2-avenue-new_york/3d
5085528,manhattan,Yorkville,329 East 92nd Street,1A,10128,2600,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-27,2026-06-27T10:46:23.000Z,40.781245,-73.947379,1015550017,1050253,96 St,Q,0.12,2,Q|6,47,4,4,0,1,1,175,0,4,0,https://streeteasy.com/building/329-east-92-street-new_york/1a
5085478,manhattan,East Harlem,1546 Madison Avenue,2A,10029,2300,0,false,false,0,1,300,RENTAL,ACTIVE,2026-06-26,2026-06-27T02:52:10.000Z,40.792803,-73.950376,1016100056,1051505,103 St,6,0.218,4,6|2|3,34,3,1,0,2,0,2050,0,2,0,https://streeteasy.com/building/1546-madison-avenue-new_york/2a
5085475,manhattan,East Harlem,1546 Madison Avenue,4,10029,2600,0,false,false,0,1,350,RENTAL,ACTIVE,2026-07-01,2026-06-27T02:47:21.000Z,40.792803,-73.950376,1016100056,1051505,103 St,6,0.218,4,6|2|3,34,3,1,0,2,0,2050,0,2,0,https://streeteasy.com/building/1546-madison-avenue-new_york/4
5085424,manhattan,Washington Heights,780 Riverside Drive,11DD,10032,2786,2496,false,false,0,1,,RENTAL,ACTIVE,2026-07-01,2026-06-27T00:29:55.000Z,40.833955,-73.947823,1021340022,1063247,157 St,1,0.14,3,1|C,25,0,0,0,54,1,36335,6595,50,13,https://streeteasy.com/building/the-vauxhall/11dd
5079116,manhattan,Sutton Place,223 East 58th Street,2C,10022,2895,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-03,2026-06-21T11:40:14.000Z,40.760619,-73.965753,1013320013,1038626,Lexington Av/59 St,4|5|6|N|R|W,0.097,2,4|5|6|N|R|W|M|Q|E|F,3,1,0,0,1,0,1250,0,3,1,https://streeteasy.com/building/223-east-58-street-new_york/2c
5085394,manhattan,East Harlem,340 East 117th Street,4M,10035,3250,2573,true,false,0,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T23:35:48.000Z,40.796654,-73.935334,1016880030,1052963,116 St,6,0.349,7,6|4|5,94,26,4,3,9,0,3510,0,85,7,https://streeteasy.com/building/east-river-lofts/4m
5085385,manhattan,East Village,517 East 5th Street,500,10009,2900,0,false,false,0,1,,RENTAL,ACTIVE,2026-09-01,2026-06-26T23:15:03.000Z,40.724637,-73.983426,1004010055,1005075,2 Av,F,0.302,6,F|L|M|J|Z,15,10,0,0,1,1,500,0,4,4,https://streeteasy.com/building/517-east-5-street-new_york/500
5085365,manhattan,South Harlem,42 West 120th Street,1C,10027,2500,0,false,false,0,1,,CONDO,ACTIVE,2026-08-01,2026-06-26T23:08:49.000Z,40.803795,-73.946251,1017187501,1053274,116 St,2|3,0.203,4,2|3|6,55,12,4,0,88,1,222150,0,58,16,https://streeteasy.com/building/park-place-condominium/1c
5085181,manhattan,East Harlem,2211 3rd Avenue,4B,10035,3000,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T20:00:55.000Z,40.80077,-73.937396,1017857503,1089662,125 St,4|5|6,0.235,5,4|5|6,113,16,1,0,54,6,75134,25901,54,11,https://streeteasy.com/building/2211-3-avenue/4b
5085161,manhattan,East Harlem,307 East 104th Street,5A,10029,2400,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T19:41:28.000Z,40.789226,-73.942688,1016760006,1052707,103 St,6,0.268,5,6|Q,28,0,0,0,12,0,7850,0,8,0,https://streeteasy.com/building/307-east-104-street-new_york/5a
5084134,manhattan,Washington Heights,779 Riverside Drive,B33,10032,3000,0,false,false,0,1,,CONDO,ACTIVE,2026-06-25,2026-06-25T20:54:52.000Z,40.835307,-73.947526,1021347502,1063251,157 St,1,0.141,3,1|C,72,36,13,0,34,11,28255,3894,48,6,https://streeteasy.com/building/the-crillon-court/b33
5084761,manhattan,Yorkville,307 East 94th Street,3D,10128,2750,0,false,false,0,1,425,RENTAL,ACTIVE,2026-07-03,2026-06-26T15:24:08.000Z,40.782828,-73.947253,1015570007,1050308,96 St,Q,0.031,1,Q|6,1,0,0,0,0,0,0,0,6,0,https://streeteasy.com/building/307-east-94-street-new_york/3d
5084732,manhattan,Upper West Side,2270 Broadway,2A,10024,2900,2658,false,false,0,1,,RENTAL,ACTIVE,2026-07-01,2026-06-26T15:00:25.000Z,40.785369,-73.978415,1012290049,1032697,79 St,1,0.115,2,1|C|B,4,0,0,0,1,0,0,0,4,2,https://streeteasy.com/building/2270-broadway-new_york/2a
5082161,manhattan,South Harlem,217 West 123rd Street,6A,10027,2500,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-03,2026-06-24T13:33:28.000Z,40.808191,-73.950079,1019290023,1058625,125 St,A|C|B|D,0.208,4,A|C|B|D|2|3,18,12,2,1,19,0,19850,0,5,0,https://streeteasy.com/building/the-217-building/6a
5082170,manhattan,South Harlem,217 West 123rd Street,4C,10027,2500,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-03,2026-06-24T13:36:12.000Z,40.808191,-73.950079,1019290023,1058625,125 St,A|C|B|D,0.208,4,A|C|B|D|2|3,18,12,2,1,19,0,19850,0,5,0,https://streeteasy.com/building/the-217-building/4c
5013797,manhattan,Upper West Side,23 West 73rd Street,GA,10023,3000,0,false,false,0,1,,CO_OP,ACTIVE,2026-08-01,2026-06-26T15:57:05.000Z,40.777683,-73.976734,1011260014,1028661,72 St,C|B,0.094,2,C|B|1|2|3,92,4,2,0,38,1,15485,0,92,4,https://streeteasy.com/building/park-royal/ga
5079355,manhattan,Yorkville,515 East 81st Street,5V,10028,2775,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-03,2026-06-21T22:11:40.000Z,40.772489,-73.948464,1015780010,1051132,86 St,Q,0.337,7,Q|6,108,30,10,1,0,0,0,0,0,0,https://streeteasy.com/building/515-east-81-street-new_york/5v
5084629,manhattan,Hamilton Heights,735 Saint Nicholas Avenue,3F,10031,2300,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-01,2026-06-26T13:27:23.000Z,40.825274,-73.944236,1020610134,1061426,145 St,A|C|B|D,0.034,1,A|C|B|D|1|3,9,0,0,0,6,3,5850,2500,15,2,https://streeteasy.com/building/735-st-nicholas-avenue-new_york/3f
5084129,manhattan,South Harlem,386 Manhattan Avenue,14,10026,2775,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-26T13:00:03.000Z,40.805182,-73.956442,1019430019,1059013,116 St,C|B,0.059,1,C|B|2|3,21,0,0,0,0,0,0,0,12,1,https://streeteasy.com/building/386-manhattan-avenue-new_york/14
5084450,manhattan,Upper West Side,302 West 76th Street,4D,10023,2650,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-26,2026-06-26T05:48:02.000Z,40.782456,-73.983221,1011850028,1031029,79 St,1,0.178,4,1|2|3,56,43,2,0,10,7,65025,65000,18,3,https://streeteasy.com/building/302-west-76-street-new_york/4d
5064040,manhattan,Marble Hill,10 Adrian Avenue,2G,10463,2325,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-06T00:32:51.000Z,40.875926,-73.912076,1022150352,1064590,Marble Hill-225 St,1,0.128,3,1,46,0,0,0,0,0,0,0,10,0,https://streeteasy.com/building/10-adrian-avenue-new_york/2g
5080875,manhattan,Upper West Side,25 West 87th Street,1A,10024,3200,2933,true,false,0,1,,RENTAL,ACTIVE,2026-06-23,2026-06-23T13:39:43.000Z,40.786648,-73.969957,1012010019,1031458,86 St,C|B,0.06,1,C|B|1,4,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/25-west-87-street-new_york/1a
5080879,manhattan,Upper West Side,321 West 80th Street,6A,10024,2850,2613,false,false,0,1,,RENTAL,ACTIVE,2026-06-23,2026-06-23T13:49:29.000Z,40.785543,-73.981448,1012440035,1033734,79 St,1,0.124,2,1|2|3,16,0,0,0,0,0,0,0,4,0,https://streeteasy.com/building/321-west-80-street-new_york/6a
5084151,manhattan,Lenox Hill,1483 First Avenue,4D,10075,2900,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-03,2026-06-25T21:03:39.000Z,40.771338,-73.953759,1014520024,1045210,72 St,Q,0.286,6,Q|6,11,3,1,1,4,1,1975,-180,13,0,https://streeteasy.com/building/1483-1-avenue-new_york/4d
5081811,manhattan,East Harlem,203 East 121st Street,1003,10035,2566,2299,false,false,0,1,400,RENTAL,ACTIVE,2026-06-23,2026-06-25T20:21:00.000Z,40.801197,-73.937239,1017860001,1088270,125 St,4|5|6,0.206,4,4|5|6,32,5,2,0,16,4,18075,10625,28,3,https://streeteasy.com/building/cl-tower/1003
5076291,manhattan,Lenox Hill,428 East 77th Street,2A,10075,2940,2695,false,false,0,1,,RENTAL,ACTIVE,2026-08-28,2026-06-25T15:00:02.000Z,40.770308,-73.952422,1014710034,1045968,72 St,Q,0.321,6,Q|6,35,5,4,1,5,1,3550,0,8,0,https://streeteasy.com/building/428-east-77-street-new_york/2a
5084025,manhattan,Lenox Hill,1164 1st Avenue,2A,10065,2695,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-10,2026-06-28T16:31:38.000Z,40.762477,-73.959558,1014580046,1045388,Lexington Av/63 St,M|Q,0.277,6,M|Q|4|5|6|N|R|W,73,58,9,7,3,0,900,0,5,1,https://streeteasy.com/building/1164-1-avenue-new_york/2a
5082972,manhattan,Manhattan Valley,950 Columbus Avenue,1A,10025,2895,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T21:54:04.000Z,40.799809,-73.962798,1018610034,1055971,Cathedral Pkwy (110 St),C|B,0.205,4,C|B|1,3,0,0,0,15,0,39375,0,12,3,https://streeteasy.com/building/950-columbus-avenue-new_york/1a
5083908,manhattan,Washington Heights,106 Fort Washington Avenue,4C,10032,2750,0,false,false,1,1,630,RENTAL,ACTIVE,2026-06-25,2026-06-25T19:04:14.000Z,40.838851,-73.943179,1021370126,1063370,168 St-Washington Hts,1|A|C,0.209,4,1|A|C,623,69,26,5,23,2,31000,23375,27,6,https://streeteasy.com/building/106-fort-washington-avenue-new_york/4c
5083132,manhattan,East Harlem,170 East 100th Street,1W,10029,2750,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-05,2026-06-25T01:43:52.000Z,40.787823,-73.948088,1016270041,1051775,103 St,6,0.166,3,6|Q,71,3,0,0,0,0,0,0,10,7,https://streeteasy.com/building/170-east-100-street-new_york/1w
5082889,manhattan,East Harlem,249 East 118th Street,2B,10035,2900,0,false,false,1,1,570,CONDO,ACTIVE,2026-07-31,2026-06-24T20:47:41.000Z,40.79857,-73.937064,1017837501,1087918,116 St,6,0.227,5,6|4|5,14,12,0,1,21,0,11680,0,20,0,https://streeteasy.com/building/ivy-condominium/2b
5082559,manhattan,Inwood,245 Seaman Avenue,5B,10034,2550,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T17:33:46.000Z,40.871582,-73.918104,1022430364,1065035,215 St,1,0.196,4,1|A,6,0,0,0,5,0,2100,0,13,0,https://streeteasy.com/building/245-seaman-avenue-new_york/5b
5083884,manhattan,East Harlem,410 East 119th Street,4,10035,2950,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-06-25T18:36:44.000Z,40.797582,-73.933563,1018060044,1054841,116 St,6,0.418,8,6|4|5,10,2,0,0,0,0,0,0,0,0,https://streeteasy.com/building/410-east-119-street-new_york/4
5083813,manhattan,Central Harlem,64 East 129th Street,3,10035,2150,0,false,false,0,1,500,RENTAL,ACTIVE,2026-07-01,2026-06-25T18:06:22.000Z,40.8077,-73.937861,1017530041,1054191,125 St,4|5|6,0.215,4,4|5|6|2|3,20,0,0,0,9,0,7150,0,8,0,https://streeteasy.com/building/64-east-129-street-new_york/3
5083819,manhattan,Inwood,520 West 218th Street,5B,10034,2425,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-30,2026-06-25T17:50:26.000Z,40.871576,-73.915681,1022430283,1065020,215 St,1,0.126,3,1|A,36,0,0,0,11,0,10370,0,22,2,https://streeteasy.com/building/520-west-218-street-new_york/5b
5083624,manhattan,Hamilton Heights,555 West 151st Street,1A,10031,2750,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T16:06:12.000Z,40.830231,-73.946965,1020830001,1062176,157 St,1,0.276,6,1|C,830,70,22,7,51,6,35255,16865,61,23,https://streeteasy.com/building/3660-broadway-new_york/1a
5083477,manhattan,Hudson Heights,29 Chittenden Avenue,2A,10033,2050,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T14:51:30.000Z,40.855525,-73.938661,1021790263,1064367,181 St,A,0.191,4,A|1,76,10,1,0,0,0,0,0,4,1,https://streeteasy.com/building/29-chittenden-avenue-new_york/2a
5083476,manhattan,Manhattan Valley,220 West 104th Street,4W,10025,3000,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-10,2026-06-25T14:45:45.000Z,40.799404,-73.967679,1018750042,1056572,103 St,1,0.026,1,1|C|B,9,4,0,2,2,0,250,0,3,0,https://streeteasy.com/building/220-west-104-street-new_york/4w
5083394,manhattan,Yorkville,529 East 81st Street,2D,10028,2795,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-08,2026-06-25T13:41:03.000Z,40.772257,-73.94791,1015780017,1078720,86 St,Q,0.369,7,Q|6,189,0,0,0,0,0,0,0,2,0,https://streeteasy.com/building/529-east-81-street-new_york/2d
5083393,manhattan,Chelsea,317 West 29th Street,2A,10001,2600,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-08,2026-06-25T13:38:26.000Z,40.749641,-73.996592,1007530026,1078555,34 St-Penn Station,A|C|E,0.179,4,A|C|E|1,28,7,0,0,5,0,4600,0,1,0,https://streeteasy.com/building/317-west-29-street-new_york/2a
5083175,manhattan,Central Harlem,300 West 136th Street,5A,10030,3225,2853,true,false,0,1,,RENTAL,ACTIVE,2026-06-26,2026-06-25T03:43:05.000Z,40.817125,-73.946511,1019600015,1059465,135 St,C|B,0.062,1,C|B|2|3|A|D,1,0,0,0,39,1,109052,-400,19,4,https://streeteasy.com/building/300-west-136-street-new_york/5a
5083171,manhattan,Central Harlem,300 West 136th Street,4J,10030,3150,2787,true,false,0,1,,RENTAL,ACTIVE,2026-06-26,2026-06-25T03:39:42.000Z,40.817125,-73.946511,1019600015,1059465,135 St,C|B,0.062,1,C|B|2|3|A|D,1,0,0,0,39,1,109052,-400,19,4,https://streeteasy.com/building/300-west-136-street-new_york/4j
5062866,manhattan,East Harlem,411 East 118th Street,1C,10035,2250,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-15,2026-06-25T01:34:12.000Z,40.797201,-73.933637,1018060007,1054809,116 St,6,0.42,8,6|4|5,406,83,23,5,17,6,33900,800,9,4,https://streeteasy.com/building/411-east-118-street-new_york/1c
5079220,manhattan,Murray Hill,304 East 41st Street,1304A,10017,2700,0,false,false,0,1,,CO_OP,ACTIVE,2026-06-21,2026-07-01T21:02:02.000Z,40.748813,-73.972313,1013330042,1080448,Grand Central-42 St,4|5|6|7|S,0.205,4,4|5|6|7|S|E|M,20,13,0,1,9,1,2850,0,38,3,https://streeteasy.com/building/304-east-41-street-new_york/1304a
5083093,manhattan,Central Harlem,100 West 139th Street,49A,10030,2300,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-03,2026-06-25T00:04:44.000Z,40.81671,-73.939552,1020070036,1060035,135 St,2|3,0.176,4,2|3|C|B,241,9,3,1,34,1,13640,1250,23,1,https://streeteasy.com/building/561-lenox-avenue-new_york/49a
5080682,manhattan,Yorkville,409 East 81st Street,4C,10028,3000,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-06,2026-06-23T02:07:27.000Z,40.773497,-73.950841,1015610008,1050387,86 St,Q,0.206,4,Q|6|4|5,23,3,2,0,2,0,3000,-2000,12,1,https://streeteasy.com/building/409-east-81-street-new_york/4c
5083017,manhattan,East Harlem,1964 1st Avenue,9U,10029,2895,2654,false,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T22:03:28.000Z,40.786485,-73.942019,1016940005,1083931,96 St,Q,0.323,6,Q|6,1609,125,48,2,68,1,50390,-125,139,0,https://streeteasy.com/building/the-crossing-at-420-e-102nd-street/9u
5082686,manhattan,Yorkville,515 East 88th Street,L4,10128,2795,0,false,false,1,1,700,CO_OP,ACTIVE,2026-08-15,2026-06-24T19:02:59.000Z,40.77705,-73.945175,1015850008,1051342,86 St,Q,0.298,6,Q|4|5|6,45,31,4,0,14,0,9205,3750,20,1,https://streeteasy.com/building/515-east-88-street-new_york/l4
5076635,manhattan,South Harlem,312 Manhattan Avenue,4C,10026,2900,2855,false,false,0,1,,RENTAL,ACTIVE,2026-07-05,2026-06-18T02:55:45.000Z,40.803179,-73.957748,1018470042,1055806,116 St,C|B,0.136,3,C|B|2|3,601,9,7,1,69,3,217358,157900,85,16,https://streeteasy.com/building/312-manhattan-avenue-new_york/4c
5082373,manhattan,Upper West Side,325 West 100th Street,4B,10025,2750,0,false,false,0,1,,RENTAL,ACTIVE,2026-08-13,2026-06-24T16:04:36.000Z,40.798461,-73.972385,1018890008,1057128,103 St,1,0.202,4,1|2|3,15,0,0,0,0,0,0,0,1,0,https://streeteasy.com/building/325-west-100-street-new_york/4b
5082360,manhattan,Washington Heights,659 West 162nd Street,24,10032,2800,2742,false,false,1,1,,RENTAL,ACTIVE,2026-06-24,2026-06-24T15:53:25.000Z,40.83831,-73.944701,1021360200,1063341,157 St,1,0.279,6,1|A|C,99,6,5,0,25,3,40710,18375,19,4,https://streeteasy.com/building/659-west-162-street-new_york/24
5082001,manhattan,East Harlem,217 East 115th Street,3,10029,2795,0,false,false,1,1,,FOURFAMILY,ACTIVE,2026-08-01,2026-06-24T01:37:42.000Z,40.797092,-73.939556,1016650009,1052523,116 St,6,0.143,3,6|4|5,53,13,3,4,9,0,2885,0,3,0,https://streeteasy.com/building/217-east-115-street-new_york/3
5082364,manhattan,Central Harlem,134 West 132nd Street,GA,10027,3000,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-07-01,2026-06-24T15:53:57.000Z,40.81262,-73.943719,1019160147,1058133,135 St,2|3,0.164,3,2|3|C|B,13,12,2,2,0,0,0,0,3,0,https://streeteasy.com/building/134-west-132-street-new_york/ga
5055710,manhattan,Hell's Kitchen,416 West 56th Street,11,10019,2875,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-26,2026-05-29T01:26:28.000Z,40.767515,-73.98732,1010650043,1070108,59 St-Columbus Circle,1|A|C|B|D,0.213,4,1|A|C|B|D|E,69,10,6,0,9,5,14610,-6250,11,0,https://streeteasy.com/building/416-west-56-street-new_york/11
